Scenario,Method,Bus,TimeSlot,Voltage_pu,VoltageSq
Rainy_HighWind,centralized,16,19,0.967280657556331,0.935631870482608
Rainy_HighWind,centralized,16,20,0.967743479651651,0.936527442408286
Rainy_HighWind,centralized,16,21,0.968777021625715,0.938528917629991
Rainy_HighWind,centralized,16,22,0.974061225743992,0.948795271497888
Rainy_HighWind,centralized,16,23,0.984940483535728,0.970107756107594
Rainy_HighWind,centralized,16,24,0.990510002084761,0.981110064229954
Rainy_HighWind,centralized,17,1,0.998037493217328,0.996078837867528
Rainy_HighWind,centralized,17,2,0.984226265247908,0.968701341203846
Rainy_HighWind,centralized,17,3,0.973844072604741,0.948372277747388
Rainy_HighWind,centralized,17,4,0.984988554245603,0.970202451994843
Rainy_HighWind,centralized,17,5,0.979466828944705,0.959355269002995
Rainy_HighWind,centralized,17,6,0.981418372111304,0.963182021117601
Rainy_HighWind,centralized,17,7,0.97615511907178,0.95287881649004
Rainy_HighWind,centralized,17,8,0.970932532187427,0.942709982059889
Rainy_HighWind,centralized,17,9,0.962960417165462,0.927292765027481
Rainy_HighWind,centralized,17,10,0.961896104818284,0.925244116464587
Rainy_HighWind,centralized,17,11,0.961813375095087,0.925084968511802
Rainy_HighWind,centralized,17,12,0.961846457735213,0.925148608257776
Rainy_HighWind,centralized,17,13,0.961818047467525,0.925093956434242
Rainy_HighWind,centralized,17,14,0.961737287970881,0.924938611073585
Rainy_HighWind,centralized,17,15,0.962695846580635,0.926783293023606
Rainy_HighWind,centralized,17,16,0.961206741216785,0.923918399360592
Rainy_HighWind,centralized,17,17,0.961750730205139,0.924964467050118
Rainy_HighWind,centralized,17,18,0.961647764967307,0.924766423866618
Rainy_HighWind,centralized,17,19,0.961648415131679,0.924767674325269
Rainy_HighWind,centralized,17,20,0.961773938645176,0.925009109057055
Rainy_HighWind,centralized,17,21,0.96208687947227,0.92561116365269
Rainy_HighWind,centralized,17,22,0.967428383334976,0.935917676882125
Rainy_HighWind,centralized,17,23,0.979270950733382,0.958971594950261
Rainy_HighWind,centralized,17,24,0.989190760180492,0.978498360026459
Rainy_HighWind,centralized,18,1,0.996975401477626,0.993959951151474
Rainy_HighWind,centralized,18,2,0.983186089905804,0.966654887384263
Rainy_HighWind,centralized,18,3,0.974766824008171,0.950170361186977
Rainy_HighWind,centralized,18,4,0.987252298076765,0.974667100057854
Rainy_HighWind,centralized,18,5,0.980882018327567,0.962129533878362
Rainy_HighWind,centralized,18,6,0.980248150296135,0.960886436158995
Rainy_HighWind,centralized,18,7,0.974749308513864,0.950136214448257
Rainy_HighWind,centralized,18,8,0.969236471010593,0.939419336737068
Rainy_HighWind,centralized,18,9,0.961042295818246,0.923602294351606
Rainy_HighWind,centralized,18,10,0.960000004520507,0.921600008679373
Rainy_HighWind,centralized,18,11,0.960000003168811,0.921600006084116
Rainy_HighWind,centralized,18,12,0.960000002086031,0.92160000400518
Rainy_HighWind,centralized,18,13,0.960000002112061,0.921600004055157
Rainy_HighWind,centralized,18,14,0.960000002115411,0.921600004061589
Rainy_HighWind,centralized,18,15,0.961456643945084,0.924398878186143
Rainy_HighWind,centralized,18,16,0.960000001599855,0.921600003071721
Rainy_HighWind,centralized,18,17,0.960000003123436,0.921600005996996
Rainy_HighWind,centralized,18,18,0.960000002681972,0.921600005149387
Rainy_HighWind,centralized,18,19,0.960000002444197,0.921600004692858
Rainy_HighWind,centralized,18,20,0.960000005309258,0.921600010193776
Rainy_HighWind,centralized,18,21,0.960053519693555,0.921702760675983
Rainy_HighWind,centralized,18,22,0.965393938894184,0.931985457253627
Rainy_HighWind,centralized,18,23,0.977536867942986,0.955578328187782
Rainy_HighWind,centralized,18,24,0.988893836110691,0.977911019097718
Rainy_HighWind,centralized,19,1,1.04827053164417,1.09887110751354
Rainy_HighWind,centralized,19,2,1.04769413341535,1.09766299719293
Rainy_HighWind,centralized,19,3,1.04652453397979,1.09521360022161
Rainy_HighWind,centralized,19,4,1.046441208963,1.09503920381594
Rainy_HighWind,centralized,19,5,1.04641838299531,1.09499143227053
Rainy_HighWind,centralized,19,6,1.04765116554908,1.09757296467634
Rainy_HighWind,centralized,19,7,1.04753339289433,1.09732620922872
Rainy_HighWind,centralized,19,8,1.04745290721803,1.0971575928395
Rainy_HighWind,centralized,19,9,1.04723536410749,1.09670190783735
Rainy_HighWind,centralized,19,10,1.04714040723773,1.09650303247001
Rainy_HighWind,centralized,19,11,1.04708483971705,1.09638666156528
Rainy_HighWind,centralized,19,12,1.04707230382201,1.09636040943113
Rainy_HighWind,centralized,19,13,1.04705031940315,1.09631437136224
Rainy_HighWind,centralized,19,14,1.04700933417486,1.09622854584929
Rainy_HighWind,centralized,19,15,1.04656978468406,1.09530831421364
Rainy_HighWind,centralized,19,16,1.04669749113475,1.09557563794777
Rainy_HighWind,centralized,19,17,1.04704670560627,1.09630680372095
Rainy_HighWind,centralized,19,18,1.04699371852841,1.09619584663794
Rainy_HighWind,centralized,19,19,1.04702315058428,1.09625747785943
Rainy_HighWind,centralized,19,20,1.04713465494944,1.09649098559608
Rainy_HighWind,centralized,19,21,1.04731117998889,1.09686070772972
Rainy_HighWind,centralized,19,22,1.04754570685576,1.09735200795192
Rainy_HighWind,centralized,19,23,1.04784995278593,1.09798952355349
Rainy_HighWind,centralized,19,24,1.04725611534729,1.09674537113231
Rainy_HighWind,centralized,20,1,1.04637301179348,1.09489647980976
Rainy_HighWind,centralized,20,2,1.04586343299619,1.09383032047857
Rainy_HighWind,centralized,20,3,1.04472575300983,1.09145189900196
Rainy_HighWind,centralized,20,4,1.04467625515803,1.091348478091
Rainy_HighWind,centralized,20,5,1.04458544674726,1.09115875555617
Rainy_HighWind,centralized,20,6,1.04554889125488,1.0931724840043
Rainy_HighWind,centralized,20,7,1.04505741378876,1.09214499811486
Rainy_HighWind,centralized,20,8,1.04463707897936,1.09126662677854
Rainy_HighWind,centralized,20,9,1.04418107304884,1.09031411331342
Rainy_HighWind,centralized,20,10,1.04394987234409,1.08983133596723
Rainy_HighWind,centralized,20,11,1.04382614168888,1.08957301407309
Rainy_HighWind,centralized,20,12,1.0437795679377,1.08947578644422
Rainy_HighWind,centralized,20,13,1.04372351361873,1.08935877288063
Rainy_HighWind,centralized,20,14,1.04371639963277,1.08934392286239
