Scenario,Method,Bus,TimeSlot,Voltage_pu,VoltageSq
Rainy_LowWind,centralized,8,20,0.999660780171907,0.999321675413905
Rainy_LowWind,centralized,8,21,1.00312044537384,1.00625062792701
Rainy_LowWind,centralized,8,22,1.00763966575782,1.01533769600853
Rainy_LowWind,centralized,8,23,1.00837236692736,1.01681483038268
Rainy_LowWind,centralized,8,24,1.00213051469667,1.00426556848622
Rainy_LowWind,centralized,9,1,1.00462158286963,1.00926452476747
Rainy_LowWind,centralized,9,2,0.996573815382693,0.993159369506418
Rainy_LowWind,centralized,9,3,0.985420901868616,0.971054353839556
Rainy_LowWind,centralized,9,4,0.981806707388856,0.963944410673747
Rainy_LowWind,centralized,9,5,0.98214553424221,0.964609850431915
Rainy_LowWind,centralized,9,6,1.0000981610411,1.00019633171779
Rainy_LowWind,centralized,9,7,1.00140015835213,1.00280227714767
Rainy_LowWind,centralized,9,8,0.998757861306899,0.997517265522331
Rainy_LowWind,centralized,9,9,0.994645143829609,0.989318962143824
Rainy_LowWind,centralized,9,10,0.993838052418145,0.987714074434292
Rainy_LowWind,centralized,9,11,0.993211234528615,0.986468556393855
Rainy_LowWind,centralized,9,12,0.993073256438369,0.986194492653107
Rainy_LowWind,centralized,9,13,0.993089374215871,0.986226505180469
Rainy_LowWind,centralized,9,14,0.993138027544474,0.986323141754928
Rainy_LowWind,centralized,9,15,0.99308021558066,0.98620831457773
Rainy_LowWind,centralized,9,16,0.993319636920792,0.986683901092453
Rainy_LowWind,centralized,9,17,0.992791932454968,0.985635821147669
Rainy_LowWind,centralized,9,18,0.991813958887214,0.983694929043528
Rainy_LowWind,centralized,9,19,0.991711430744352,0.98349156186901
Rainy_LowWind,centralized,9,20,0.992498261433313,0.985052798948149
Rainy_LowWind,centralized,9,21,0.996376943628823,0.992767013795114
Rainy_LowWind,centralized,9,22,1.00155089954255,1.00310420437448
Rainy_LowWind,centralized,9,23,1.00111812432608,1.00223749885416
Rainy_LowWind,centralized,9,24,0.998596219907795,0.997194410414137
Rainy_LowWind,centralized,10,1,0.997610104938505,0.995225921475414
Rainy_LowWind,centralized,10,2,0.992223827877297,0.984508124607477
Rainy_LowWind,centralized,10,3,0.977198639999243,0.95491718201637
