Scenario,Method,DDREScenarioId,Node,TimeSlot,VoltageSquared,VoltagePU
S4_DDRE_018,centralized-multi-energy-pq,18,15,16,0.923199695422338,0.960832813460458
S4_DDRE_018,centralized-multi-energy-pq,18,16,16,0.909211250980492,0.953525694976539
S4_DDRE_018,centralized-multi-energy-pq,18,17,16,0.913520576071082,0.955782703375135
S4_DDRE_018,centralized-multi-energy-pq,18,18,16,0.902500001540811,0.950000000810953
S4_DDRE_018,centralized-multi-energy-pq,18,19,16,1.09529158635479,1.04656179289844
S4_DDRE_018,centralized-multi-energy-pq,18,20,16,1.0884779388626,1.04330146116192
S4_DDRE_018,centralized-multi-energy-pq,18,21,16,1.08713646555038,1.04265836473429
S4_DDRE_018,centralized-multi-energy-pq,18,22,16,1.08592303967645,1.04207631182963
S4_DDRE_018,centralized-multi-energy-pq,18,23,16,1.05982177623341,1.02947645734782
S4_DDRE_018,centralized-multi-energy-pq,18,24,16,1.04738767397455,1.02341959819741
S4_DDRE_018,centralized-multi-energy-pq,18,25,16,1.04119985249705,1.02039200922834
S4_DDRE_018,centralized-multi-energy-pq,18,26,16,1.01073626890904,1.00535380285203
S4_DDRE_018,centralized-multi-energy-pq,18,27,16,1.00736516447328,1.00367582638683
S4_DDRE_018,centralized-multi-energy-pq,18,28,16,0.996536456325932,0.998266726043662
S4_DDRE_018,centralized-multi-energy-pq,18,29,16,0.98904171628948,0.994505764834714
S4_DDRE_018,centralized-multi-energy-pq,18,30,16,0.984837278206837,0.992389680622908
S4_DDRE_018,centralized-multi-energy-pq,18,31,16,0.977512159723425,0.988692146081592
S4_DDRE_018,centralized-multi-energy-pq,18,32,16,0.975900923078545,0.987876977704484
S4_DDRE_018,centralized-multi-energy-pq,18,33,16,0.975401766875106,0.987624304518224
S4_DDRE_018,centralized-multi-energy-pq,18,1,17,1.1025,1.05
S4_DDRE_018,centralized-multi-energy-pq,18,2,17,1.09705881271687,1.04740575362028
S4_DDRE_018,centralized-multi-energy-pq,18,3,17,1.07141792346991,1.03509319554807
S4_DDRE_018,centralized-multi-energy-pq,18,4,17,1.05806483385341,1.02862278501568
S4_DDRE_018,centralized-multi-energy-pq,18,5,17,1.04490985187249,1.02220832117162
S4_DDRE_018,centralized-multi-energy-pq,18,6,17,1.01388491560835,1.00691852481139
S4_DDRE_018,centralized-multi-energy-pq,18,7,17,1.00723730631898,1.00361212942001
S4_DDRE_018,centralized-multi-energy-pq,18,8,17,0.99528130139413,0.997637860846374
S4_DDRE_018,centralized-multi-energy-pq,18,9,17,0.979754025505784,0.989825249983947
S4_DDRE_018,centralized-multi-energy-pq,18,10,17,0.964991709147952,0.982339915277778
S4_DDRE_018,centralized-multi-energy-pq,18,11,17,0.962353461384069,0.980996157680584
S4_DDRE_018,centralized-multi-energy-pq,18,12,17,0.957580646878433,0.978560497301231
S4_DDRE_018,centralized-multi-energy-pq,18,13,17,0.938355661975794,0.968687597719613
S4_DDRE_018,centralized-multi-energy-pq,18,14,17,0.931196181611287,0.964985068076852
S4_DDRE_018,centralized-multi-energy-pq,18,15,17,0.92533342502509,0.9619425268825
S4_DDRE_018,centralized-multi-energy-pq,18,16,17,0.918696424032555,0.958486527830493
S4_DDRE_018,centralized-multi-energy-pq,18,17,17,0.907700374455686,0.952733107672703
S4_DDRE_018,centralized-multi-energy-pq,18,18,17,0.902500012729382,0.950000006699674
S4_DDRE_018,centralized-multi-energy-pq,18,19,17,1.09603060380671,1.04691480255402
S4_DDRE_018,centralized-multi-energy-pq,18,20,17,1.0890750053251,1.04358756476162
S4_DDRE_018,centralized-multi-energy-pq,18,21,17,1.08770558465221,1.04293124636872
S4_DDRE_018,centralized-multi-energy-pq,18,22,17,1.08646687907257,1.04233721946046
S4_DDRE_018,centralized-multi-energy-pq,18,23,17,1.06458988501615,1.03178965153569
S4_DDRE_018,centralized-multi-energy-pq,18,24,17,1.05189673896023,1.02562017285164
S4_DDRE_018,centralized-multi-energy-pq,18,25,17,1.04558000453527,1.02253606515138
S4_DDRE_018,centralized-multi-energy-pq,18,26,17,1.01142241056745,1.00569498883481
S4_DDRE_018,centralized-multi-energy-pq,18,27,17,1.0082280612504,1.00410560263869
S4_DDRE_018,centralized-multi-energy-pq,18,28,17,0.994932348515772,0.99746295596166
S4_DDRE_018,centralized-multi-energy-pq,18,29,17,0.985647056384458,0.9927975908434
S4_DDRE_018,centralized-multi-energy-pq,18,30,17,0.981795214417667,0.990855799002896
S4_DDRE_018,centralized-multi-energy-pq,18,31,17,0.974317489299183,0.987075219676385
S4_DDRE_018,centralized-multi-energy-pq,18,32,17,0.972672685224202,0.986241697163633
S4_DDRE_018,centralized-multi-energy-pq,18,33,17,0.972163129933191,0.985983331468231
S4_DDRE_018,centralized-multi-energy-pq,18,1,18,1.1025,1.05
S4_DDRE_018,centralized-multi-energy-pq,18,2,18,1.09709813330229,1.04742452391678
S4_DDRE_018,centralized-multi-energy-pq,18,3,18,1.07174009336483,1.03524880746844
S4_DDRE_018,centralized-multi-energy-pq,18,4,18,1.05871310923008,1.02893785489216
S4_DDRE_018,centralized-multi-energy-pq,18,5,18,1.04591287574347,1.02269881966465
S4_DDRE_018,centralized-multi-energy-pq,18,6,18,1.01270152670547,1.00633072431754
S4_DDRE_018,centralized-multi-energy-pq,18,7,18,1.0015455723668,1.00077248781469
S4_DDRE_018,centralized-multi-energy-pq,18,8,18,0.991985438099157,0.995984657562132
S4_DDRE_018,centralized-multi-energy-pq,18,9,18,0.976327506786448,0.988092863442727
S4_DDRE_018,centralized-multi-energy-pq,18,10,18,0.961544193942833,0.980583598650739
S4_DDRE_018,centralized-multi-energy-pq,18,11,18,0.959765415707214,0.979676179003662
S4_DDRE_018,centralized-multi-energy-pq,18,12,18,0.956634385299036,0.978076881077881
S4_DDRE_018,centralized-multi-energy-pq,18,13,18,0.939639697658228,0.969350141929235
S4_DDRE_018,centralized-multi-energy-pq,18,14,18,0.931504332389197,0.96514472095598
S4_DDRE_018,centralized-multi-energy-pq,18,15,18,0.926195395342705,0.962390458879713
S4_DDRE_018,centralized-multi-energy-pq,18,16,18,0.921020587041371,0.959698174970324
S4_DDRE_018,centralized-multi-energy-pq,18,17,18,0.907672928047516,0.952718703525608
S4_DDRE_018,centralized-multi-energy-pq,18,18,18,0.903686259168194,0.950624141902674
S4_DDRE_018,centralized-multi-energy-pq,18,19,18,1.09604894053683,1.04692356002567
S4_DDRE_018,centralized-multi-energy-pq,18,20,18,1.0889513910658,1.04352833745222
S4_DDRE_018,centralized-multi-energy-pq,18,21,18,1.08755402303223,1.04285858247043
S4_DDRE_018,centralized-multi-energy-pq,18,22,18,1.08629003774689,1.04225238677918
S4_DDRE_018,centralized-multi-energy-pq,18,23,18,1.06477270718752,1.03187824242375
S4_DDRE_018,centralized-multi-energy-pq,18,24,18,1.05182051733455,1.02558301338046
S4_DDRE_018,centralized-multi-energy-pq,18,25,18,1.04537486996214,1.02243575346432
S4_DDRE_018,centralized-multi-energy-pq,18,26,18,1.01009775358767,1.00503619516298
S4_DDRE_018,centralized-multi-energy-pq,18,27,18,1.00671084825957,1.00334981350453
S4_DDRE_018,centralized-multi-energy-pq,18,28,18,0.99232194996168,0.996153577497807
S4_DDRE_018,centralized-multi-energy-pq,18,29,18,0.98223049264186,0.991075422277165
S4_DDRE_018,centralized-multi-energy-pq,18,30,18,0.97807250947537,0.988975484769653
S4_DDRE_018,centralized-multi-energy-pq,18,31,18,0.970442177721815,0.985110236329831
S4_DDRE_018,centralized-multi-energy-pq,18,32,18,0.968763806216733,0.984257997791602
S4_DDRE_018,centralized-multi-energy-pq,18,33,18,0.96824385183815,0.98399382713417
S4_DDRE_018,centralized-multi-energy-pq,18,1,19,1.1025,1.05
S4_DDRE_018,centralized-multi-energy-pq,18,2,19,1.09716060748536,1.04745434625351
S4_DDRE_018,centralized-multi-energy-pq,18,3,19,1.07206630478947,1.03540634766717
S4_DDRE_018,centralized-multi-energy-pq,18,4,19,1.05911915881985,1.02913515090092
S4_DDRE_018,centralized-multi-energy-pq,18,5,19,1.04638676388411,1.02293047851949
S4_DDRE_018,centralized-multi-energy-pq,18,6,19,1.01315425569627,1.00655563964257
S4_DDRE_018,centralized-multi-energy-pq,18,7,19,1.00211156817412,1.0010552273347
S4_DDRE_018,centralized-multi-energy-pq,18,8,19,0.992700900548686,0.996343766251732
S4_DDRE_018,centralized-multi-energy-pq,18,9,19,0.977224759611769,0.988546791817043
S4_DDRE_018,centralized-multi-energy-pq,18,10,19,0.962605744774744,0.981124734564746
S4_DDRE_018,centralized-multi-energy-pq,18,11,19,0.96086677120848,0.980238119646691
S4_DDRE_018,centralized-multi-energy-pq,18,12,19,0.957806416226229,0.978675848392219
S4_DDRE_018,centralized-multi-energy-pq,18,13,19,0.941226770248679,0.970168423650594
S4_DDRE_018,centralized-multi-energy-pq,18,14,19,0.933300495782836,0.96607478788282
S4_DDRE_018,centralized-multi-energy-pq,18,15,19,0.928131960680518,0.963396055981401
S4_DDRE_018,centralized-multi-energy-pq,18,16,19,0.923096107949524,0.960778906902896
S4_DDRE_018,centralized-multi-energy-pq,18,17,19,0.910127375763769,0.95400596212171
S4_DDRE_018,centralized-multi-energy-pq,18,18,19,0.906257786496346,0.951975727892442
S4_DDRE_018,centralized-multi-energy-pq,18,19,19,1.09613239857521,1.04696341797372
S4_DDRE_018,centralized-multi-energy-pq,18,20,19,1.08917680009359,1.04363633517313
S4_DDRE_018,centralized-multi-energy-pq,18,21,19,1.0878073794207,1.04298004747009
S4_DDRE_018,centralized-multi-energy-pq,18,22,19,1.08656867384106,1.04238604837222
S4_DDRE_018,centralized-multi-energy-pq,18,23,19,1.0652382663357,1.03210380598838
S4_DDRE_018,centralized-multi-energy-pq,18,24,19,1.05254512027979,1.02593621647731
S4_DDRE_018,centralized-multi-energy-pq,18,25,19,1.04622838585483,1.0228530617126
S4_DDRE_018,centralized-multi-energy-pq,18,26,19,1.01052067515822,1.00524657430813
S4_DDRE_018,centralized-multi-energy-pq,18,27,19,1.00708691941529,1.00353720380227
S4_DDRE_018,centralized-multi-energy-pq,18,28,19,0.992246398234175,0.996115655049239
S4_DDRE_018,centralized-multi-energy-pq,18,29,19,0.981801962055073,0.990859203951335
S4_DDRE_018,centralized-multi-energy-pq,18,30,19,0.977522431345417,0.988697340618158
S4_DDRE_018,centralized-multi-energy-pq,18,31,19,0.970044706226934,0.984908476066144
S4_DDRE_018,centralized-multi-energy-pq,18,32,19,0.968399902151953,0.984073118295563
S4_DDRE_018,centralized-multi-energy-pq,18,33,19,0.967890346860942,0.983814183096047
S4_DDRE_018,centralized-multi-energy-pq,18,1,20,1.1025,1.05
S4_DDRE_018,centralized-multi-energy-pq,18,2,20,1.09740734922864,1.04757212125402
S4_DDRE_018,centralized-multi-energy-pq,18,3,20,1.07345619140935,1.03607730957171
S4_DDRE_018,centralized-multi-energy-pq,18,4,20,1.06106778322785,1.03008144494882
S4_DDRE_018,centralized-multi-energy-pq,18,5,20,1.04887896286153,1.02414792040092
S4_DDRE_018,centralized-multi-energy-pq,18,6,20,1.01695575456948,1.00844224156343
S4_DDRE_018,centralized-multi-energy-pq,18,7,20,1.00621445701376,1.00310241601432
S4_DDRE_018,centralized-multi-energy-pq,18,8,20,0.997184379387027,0.998591197331033
S4_DDRE_018,centralized-multi-energy-pq,18,9,20,0.982184506482275,0.991052221874445
S4_DDRE_018,centralized-multi-energy-pq,18,10,20,0.967998028753929,0.98386890831753
S4_DDRE_018,centralized-multi-energy-pq,18,11,20,0.96633737485931,0.983024605419066
S4_DDRE_018,centralized-multi-energy-pq,18,12,20,0.963413345829332,0.981536217278472
S4_DDRE_018,centralized-multi-energy-pq,18,13,20,0.947494738508955,0.973393414046425
S4_DDRE_018,centralized-multi-energy-pq,18,14,20,0.939858763751162,0.969463131713198
S4_DDRE_018,centralized-multi-energy-pq,18,15,20,0.934869741344358,0.966886622797294
S4_DDRE_018,centralized-multi-energy-pq,18,16,20,0.930003590785862,0.964366937833241
S4_DDRE_018,centralized-multi-energy-pq,18,17,20,0.917421076752745,0.957821004547689
S4_DDRE_018,centralized-multi-energy-pq,18,18,20,0.913657044872075,0.955854091832051
S4_DDRE_018,centralized-multi-energy-pq,18,19,20,1.09643159995676,1.04710629830823
S4_DDRE_018,centralized-multi-energy-pq,18,20,20,1.0898308789487,1.04394965345494
S4_DDRE_018,centralized-multi-energy-pq,18,21,20,1.08853132667748,1.0433270468446
S4_DDRE_018,centralized-multi-energy-pq,18,22,20,1.08735582036211,1.04276354959411
S4_DDRE_018,centralized-multi-energy-pq,18,23,20,1.06697652226446,1.03294555629252
S4_DDRE_018,centralized-multi-energy-pq,18,24,20,1.05493098570119,1.02709833302425
S4_DDRE_018,centralized-multi-energy-pq,18,25,20,1.04893653364485,1.02417602668919
S4_DDRE_018,centralized-multi-energy-pq,18,26,20,1.01444383430803,1.00719602576064
S4_DDRE_018,centralized-multi-energy-pq,18,27,20,1.01116748904927,1.0055682418659
S4_DDRE_018,centralized-multi-energy-pq,18,28,20,0.996969401684968,0.998483551033751
S4_DDRE_018,centralized-multi-energy-pq,18,29,20,0.986971753242439,0.99346452037425
S4_DDRE_018,centralized-multi-energy-pq,18,30,20,0.982878800742882,0.991402441364193
S4_DDRE_018,centralized-multi-energy-pq,18,31,20,0.975782592212076,0.987817084389654
S4_DDRE_018,centralized-multi-energy-pq,18,32,20,0.97422170671235,0.987026700101041
S4_DDRE_018,centralized-multi-energy-pq,18,33,20,0.973738149140268,0.986781713014721
S4_DDRE_018,centralized-multi-energy-pq,18,1,21,1.1025,1.05
S4_DDRE_018,centralized-multi-energy-pq,18,2,21,1.09780405865509,1.04776145121639
S4_DDRE_018,centralized-multi-energy-pq,18,3,21,1.07572722163216,1.03717270578827
S4_DDRE_018,centralized-multi-energy-pq,18,4,21,1.06432438490217,1.03166098351259
S4_DDRE_018,centralized-multi-energy-pq,18,5,21,1.05310830719591,1.02621065439602
S4_DDRE_018,centralized-multi-energy-pq,18,6,21,1.02378936529411,1.01182477005364
S4_DDRE_018,centralized-multi-energy-pq,18,7,21,1.01395386262894,1.00695276087259
S4_DDRE_018,centralized-multi-energy-pq,18,8,21,1.00564043918799,1.00281625395084
S4_DDRE_018,centralized-multi-energy-pq,18,9,21,0.991885958545655,0.995934716005851
S4_DDRE_018,centralized-multi-energy-pq,18,10,21,0.978883649786747,0.98938549099264
S4_DDRE_018,centralized-multi-energy-pq,18,11,21,0.977346565014668,0.988608398211682
S4_DDRE_018,centralized-multi-energy-pq,18,12,21,0.974639907577579,0.987238526181783
S4_DDRE_018,centralized-multi-energy-pq,18,13,21,0.959894130198435,0.97974186916679
S4_DDRE_018,centralized-multi-energy-pq,18,14,21,0.952817262673286,0.97612358985596
S4_DDRE_018,centralized-multi-energy-pq,18,15,21,0.948192215774014,0.97375161913807
S4_DDRE_018,centralized-multi-energy-pq,18,16,21,0.943680375375743,0.971432125974709
S4_DDRE_018,centralized-multi-energy-pq,18,17,21,0.932007167444901,0.965405183042282
S4_DDRE_018,centralized-multi-energy-pq,18,18,21,0.928513854192567,0.963594237318057
S4_DDRE_018,centralized-multi-energy-pq,18,19,21,1.09690175287679,1.04733077529345
S4_DDRE_018,centralized-multi-energy-pq,18,20,21,1.0907978603317,1.04441268679181
S4_DDRE_018,centralized-multi-energy-pq,18,21,21,1.08959612382283,1.04383721136144
S4_DDRE_018,centralized-multi-energy-pq,18,22,21,1.08850909647744,1.04331639327552
S4_DDRE_018,centralized-multi-energy-pq,18,23,21,1.06973526951968,1.03428007305549
S4_DDRE_018,centralized-multi-energy-pq,18,24,21,1.05859638624612,1.02888113319572
S4_DDRE_018,centralized-multi-energy-pq,18,25,21,1.05305312950585,1.02618376985112
S4_DDRE_018,centralized-multi-energy-pq,18,26,21,1.02147971558973,1.01068279672197
S4_DDRE_018,centralized-multi-energy-pq,18,27,21,1.01846845110914,1.00919197931273
S4_DDRE_018,centralized-multi-energy-pq,18,28,21,1.00545824438449,1.00272540826713
S4_DDRE_018,centralized-multi-energy-pq,18,29,21,0.996302554156312,0.998149565023355
S4_DDRE_018,centralized-multi-energy-pq,18,30,21,0.992550676575471,0.996268375778069
S4_DDRE_018,centralized-multi-energy-pq,18,31,21,0.985988591267414,0.992969582246815
S4_DDRE_018,centralized-multi-energy-pq,18,32,21,0.984545191773043,0.992242506534085
S4_DDRE_018,centralized-multi-energy-pq,18,33,21,0.984098031007462,0.992017152577244
S4_DDRE_018,centralized-multi-energy-pq,18,1,22,1.1025,1.05
S4_DDRE_018,centralized-multi-energy-pq,18,2,22,1.09822663481646,1.04796308847996
S4_DDRE_018,centralized-multi-energy-pq,18,3,22,1.07812729579484,1.03832908838905
S4_DDRE_018,centralized-multi-energy-pq,18,4,22,1.06772865099313,1.03330956203508
S4_DDRE_018,centralized-multi-energy-pq,18,5,22,1.0574970567922,1.02834675902256
S4_DDRE_018,centralized-multi-energy-pq,18,6,22,1.03069101784824,1.01522953948762
S4_DDRE_018,centralized-multi-energy-pq,18,7,22,1.02152321582652,1.01070431671509
S4_DDRE_018,centralized-multi-energy-pq,18,8,22,1.01388920432583,1.00692065443402
S4_DDRE_018,centralized-multi-energy-pq,18,9,22,1.00111855722929,1.00055912230577
S4_DDRE_018,centralized-multi-energy-pq,18,10,22,0.989030112538285,0.99449993088903
S4_DDRE_018,centralized-multi-energy-pq,18,11,22,0.987618700882909,0.993790068818817
S4_DDRE_018,centralized-multi-energy-pq,18,12,22,0.985130853758512,0.992537583045857
S4_DDRE_018,centralized-multi-energy-pq,18,13,22,0.971449164375815,0.985621207348855
S4_DDRE_018,centralized-multi-energy-pq,18,14,22,0.964840742797228,0.982263072092822
S4_DDRE_018,centralized-multi-energy-pq,18,15,22,0.960505842751194,0.98005399991592
S4_DDRE_018,centralized-multi-energy-pq,18,16,22,0.956268558077993,0.97788984966508
S4_DDRE_018,centralized-multi-energy-pq,18,17,22,0.94522287444488,0.972225732247856
S4_DDRE_018,centralized-multi-energy-pq,18,18,22,0.94190164661062,0.970516175347232
S4_DDRE_018,centralized-multi-energy-pq,18,19,22,1.0974082644594,1.04757255808817
S4_DDRE_018,centralized-multi-energy-pq,18,20,22,1.09187217587199,1.04492687584921
S4_DDRE_018,centralized-multi-energy-pq,18,21,22,1.09078222880581,1.04440520336018
S4_DDRE_018,centralized-multi-energy-pq,18,22,22,1.08979632028324,1.04393310144053
S4_DDRE_018,centralized-multi-energy-pq,18,23,22,1.07269273457654,1.03570880781064
S4_DDRE_018,centralized-multi-energy-pq,18,24,22,1.06259002649121,1.03082007474205
S4_DDRE_018,centralized-multi-energy-pq,18,25,22,1.05756242154074,1.02837854000399
S4_DDRE_018,centralized-multi-energy-pq,18,26,22,1.02860616849641,1.01420223254359
S4_DDRE_018,centralized-multi-energy-pq,18,27,22,1.02588894477284,1.01286175995189
S4_DDRE_018,centralized-multi-energy-pq,18,28,22,1.01417883108421,1.00706446222881
S4_DDRE_018,centralized-multi-energy-pq,18,29,22,1.00594224517766,1.0029667218695
S4_DDRE_018,centralized-multi-energy-pq,18,30,22,1.00256425250795,1.00128130538223
S4_DDRE_018,centralized-multi-energy-pq,18,31,22,0.996612593740175,0.998304860120482
S4_DDRE_018,centralized-multi-energy-pq,18,32,22,0.99530346396621,0.997648968308097
S4_DDRE_018,centralized-multi-energy-pq,18,33,22,0.994897899550916,0.997445687519333
S4_DDRE_018,centralized-multi-energy-pq,18,1,23,1.1025,1.05
S4_DDRE_018,centralized-multi-energy-pq,18,2,23,1.09875328254873,1.04821433044427
S4_DDRE_018,centralized-multi-energy-pq,18,3,23,1.08115243222934,1.03978480092245
S4_DDRE_018,centralized-multi-energy-pq,18,4,23,1.07208675688428,1.03541622398159
S4_DDRE_018,centralized-multi-energy-pq,18,5,23,1.06317435636715,1.03110346540352
S4_DDRE_018,centralized-multi-energy-pq,18,6,23,1.03996625739534,1.01978735891133
S4_DDRE_018,centralized-multi-energy-pq,18,7,23,1.03220479143743,1.01597479862319
S4_DDRE_018,centralized-multi-energy-pq,18,8,23,1.02558403741705,1.01271123101161
S4_DDRE_018,centralized-multi-energy-pq,18,9,23,1.01470369993446,1.00732502199362
S4_DDRE_018,centralized-multi-energy-pq,18,10,23,1.00442684919378,1.00221098037977
S4_DDRE_018,centralized-multi-energy-pq,18,11,23,1.00317354129994,1.00158551372309
S4_DDRE_018,centralized-multi-energy-pq,18,12,23,1.00096370381346,1.00048173587201
S4_DDRE_018,centralized-multi-energy-pq,18,13,23,0.988776241850728,0.994372285339212
S4_DDRE_018,centralized-multi-energy-pq,18,14,23,0.982878218396853,0.991402147666048
S4_DDRE_018,centralized-multi-energy-pq,18,15,23,0.979005049194589,0.989446840004347
S4_DDRE_018,centralized-multi-energy-pq,18,16,23,0.975216843163886,0.987530679606404
S4_DDRE_018,centralized-multi-energy-pq,18,17,23,0.965319858641558,0.982506925492924
S4_DDRE_018,centralized-multi-energy-pq,18,18,23,0.962339890725279,0.980989240881509
S4_DDRE_018,centralized-multi-energy-pq,18,19,23,1.09802933954056,1.0478689515109
S4_DDRE_018,centralized-multi-energy-pq,18,20,23,1.09313203040555,1.0455295454484
S4_DDRE_018,centralized-multi-energy-pq,18,21,23,1.09216784646239,1.04506834535469
S4_DDRE_018,centralized-multi-energy-pq,18,22,23,1.0912956966155,1.04465099273178
S4_DDRE_018,centralized-multi-energy-pq,18,23,23,1.07634493576699,1.03747045055124
S4_DDRE_018,centralized-multi-energy-pq,18,24,23,1.06740792476844,1.03315435670012
S4_DDRE_018,centralized-multi-energy-pq,18,25,23,1.06296042808148,1.0309997226389
S4_DDRE_018,centralized-multi-energy-pq,18,26,23,1.03813757964933,1.0188903668449
S4_DDRE_018,centralized-multi-energy-pq,18,27,23,1.03575572957208,1.01772085051456
S4_DDRE_018,centralized-multi-energy-pq,18,28,23,1.02553775952037,1.01268838223827
S4_DDRE_018,centralized-multi-energy-pq,18,29,23,1.01835733048587,1.00913692355689
S4_DDRE_018,centralized-multi-energy-pq,18,30,23,1.01540813636416,1.00767461829906
S4_DDRE_018,centralized-multi-energy-pq,18,31,23,1.01014320745421,1.00505880795812
S4_DDRE_018,centralized-multi-energy-pq,18,32,23,1.0089851311157,1.00448251906925
S4_DDRE_018,centralized-multi-energy-pq,18,33,23,1.00862636259448,1.00430391943598
S4_DDRE_018,centralized-multi-energy-pq,18,1,24,1.1025,1.05
S4_DDRE_018,centralized-multi-energy-pq,18,2,24,1.09651273773412,1.04714504140263
S4_DDRE_018,centralized-multi-energy-pq,18,3,24,1.0666429716678,1.03278408763294
S4_DDRE_018,centralized-multi-energy-pq,18,4,24,1.04800458265096,1.0237209496005
S4_DDRE_018,centralized-multi-energy-pq,18,5,24,1.02906368884997,1.01442776423458
S4_DDRE_018,centralized-multi-energy-pq,18,6,24,0.993594261624971,0.996791985132791
S4_DDRE_018,centralized-multi-energy-pq,18,7,24,0.99834677947952,0.999173047814802
S4_DDRE_018,centralized-multi-energy-pq,18,8,24,0.985638966327475,0.99279351646124
S4_DDRE_018,centralized-multi-energy-pq,18,9,24,0.975723122724139,0.987786982463395
S4_DDRE_018,centralized-multi-energy-pq,18,10,24,0.966094432776296,0.982901028983232
S4_DDRE_018,centralized-multi-energy-pq,18,11,24,0.962463208963688,0.981052092889918
S4_DDRE_018,centralized-multi-energy-pq,18,12,24,0.955704641442251,0.977601473731628
S4_DDRE_018,centralized-multi-energy-pq,18,13,24,0.93573673279494,0.967334860735899
S4_DDRE_018,centralized-multi-energy-pq,18,14,24,0.931262174186498,0.965019261044306
S4_DDRE_018,centralized-multi-energy-pq,18,15,24,0.925015819151813,0.961777427033829
S4_DDRE_018,centralized-multi-energy-pq,18,16,24,0.916385423516616,0.957280222044003
S4_DDRE_018,centralized-multi-energy-pq,18,17,24,0.909746438958459,0.95380629006023
S4_DDRE_018,centralized-multi-energy-pq,18,18,24,0.902500003771236,0.950000001984861
S4_DDRE_018,centralized-multi-energy-pq,18,19,24,1.09587273014718,1.04683940036053
S4_DDRE_018,centralized-multi-energy-pq,18,20,24,1.09154322496985,1.04476946020156
S4_DDRE_018,centralized-multi-energy-pq,18,21,24,1.09069083046938,1.0443614462768
S4_DDRE_018,centralized-multi-energy-pq,18,22,24,1.08991979944532,1.04399224108483
S4_DDRE_018,centralized-multi-energy-pq,18,23,24,1.06239286609964,1.03072443751938
S4_DDRE_018,centralized-multi-energy-pq,18,24,24,1.05449203028932,1.02688462365025
S4_DDRE_018,centralized-multi-energy-pq,18,25,24,1.05056018539216,1.02496838263049
S4_DDRE_018,centralized-multi-energy-pq,18,26,24,0.987166722550875,0.9935626414831
S4_DDRE_018,centralized-multi-energy-pq,18,27,24,0.978325414154876,0.989103338461091
S4_DDRE_018,centralized-multi-energy-pq,18,28,24,0.946693043174598,0.972981522524759
S4_DDRE_018,centralized-multi-energy-pq,18,29,24,0.923129952739976,0.960796519945809
S4_DDRE_018,centralized-multi-energy-pq,18,30,24,0.908495489327824,0.953150297344456
S4_DDRE_018,centralized-multi-energy-pq,18,31,24,0.903840986958156,0.950705520630945
S4_DDRE_018,centralized-multi-energy-pq,18,32,24,0.902817180340056,0.950166922356307
S4_DDRE_018,centralized-multi-energy-pq,18,33,24,0.90250000816912,0.950000004299537
S4_DDRE_019,centralized-multi-energy-pq,19,1,1,1.1025,1.05
S4_DDRE_019,centralized-multi-energy-pq,19,2,1,1.0994898885337,1.04856563387024
S4_DDRE_019,centralized-multi-energy-pq,19,3,1,1.08536917124055,1.04181052559501
S4_DDRE_019,centralized-multi-energy-pq,19,4,1,1.07813328727519,1.03833197353987
S4_DDRE_019,centralized-multi-energy-pq,19,5,1,1.07102683028779,1.03490426141155
S4_DDRE_019,centralized-multi-energy-pq,19,6,1,1.0526531185595,1.02598884913994
S4_DDRE_019,centralized-multi-energy-pq,19,7,1,1.04617774958066,1.02282830894567
S4_DDRE_019,centralized-multi-energy-pq,19,8,1,1.04073743749185,1.02016539712531
S4_DDRE_019,centralized-multi-energy-pq,19,9,1,1.03169629790487,1.01572451870814
S4_DDRE_019,centralized-multi-energy-pq,19,10,1,1.02314494466092,1.01150627514659
S4_DDRE_019,centralized-multi-energy-pq,19,11,1,1.02208919302095,1.01098426942309
S4_DDRE_019,centralized-multi-energy-pq,19,12,1,1.02022223267683,1.01006050941359
S4_DDRE_019,centralized-multi-energy-pq,19,13,1,1.00964552476603,1.00481118861507
S4_DDRE_019,centralized-multi-energy-pq,19,14,1,1.00443565276988,1.0022153724474
S4_DDRE_019,centralized-multi-energy-pq,19,15,1,1.00098005653342,1.00048990826166
S4_DDRE_019,centralized-multi-energy-pq,19,16,1,0.997582140384984,0.998790338552083
S4_DDRE_019,centralized-multi-energy-pq,19,17,1,0.988528478036654,0.994247694509096
S4_DDRE_019,centralized-multi-energy-pq,19,18,1,0.985769313208407,0.99285916081205
S4_DDRE_019,centralized-multi-energy-pq,19,19,1,1.09890234058504,1.04828542896724
S4_DDRE_019,centralized-multi-energy-pq,19,20,1,1.09492771288126,1.04638793613136
S4_DDRE_019,centralized-multi-energy-pq,19,21,1,1.09414518678246,1.04601395152381
S4_DDRE_019,centralized-multi-energy-pq,19,22,1,1.09343735502267,1.04567554959589
S4_DDRE_019,centralized-multi-energy-pq,19,23,1,1.08146743498126,1.03993626486495
S4_DDRE_019,centralized-multi-energy-pq,19,24,1,1.07421420866359,1.03644305616063
S4_DDRE_019,centralized-multi-energy-pq,19,25,1,1.07060464613505,1.03470026874214
S4_DDRE_019,centralized-multi-energy-pq,19,26,1,1.05126596418291,1.02531261778197
S4_DDRE_019,centralized-multi-energy-pq,19,27,1,1.04946859802112,1.02443574616524
S4_DDRE_019,centralized-multi-energy-pq,19,28,1,1.04205156947779,1.02080927184161
