Scenario,Method,Bus,TimeSlot,Voltage_pu,VoltageSq
S3_Carbon_NoDR,admm,6,8,1.013016943559085,1.0262033279377902
S3_Carbon_NoDR,admm,6,9,1.01072972223899,1.0215745714173057
S3_Carbon_NoDR,admm,6,10,1.0087717189793162,1.0176203810124846
S3_Carbon_NoDR,admm,6,11,1.0074188492592588,1.0148927378428494
S3_Carbon_NoDR,admm,6,12,1.0072145440799412,1.0144811378061636
S3_Carbon_NoDR,admm,6,13,1.0070661365468079,1.0141822033793138
S3_Carbon_NoDR,admm,6,14,1.007244020949352,1.0145405177382187
S3_Carbon_NoDR,admm,6,15,1.0078013306292695,1.015663522018126
S3_Carbon_NoDR,admm,6,16,1.0060251745744693,1.0120866518775915
S3_Carbon_NoDR,admm,6,17,1.0062986407704793,1.0126369544165141
S3_Carbon_NoDR,admm,6,18,1.0064775596809448,1.0129970781413098
S3_Carbon_NoDR,admm,6,19,1.0063847568574527,1.0128102788350342
S3_Carbon_NoDR,admm,6,20,1.0082553480932614,1.0165788469586639
S3_Carbon_NoDR,admm,6,21,1.0116835917206628,1.0235036897568206
S3_Carbon_NoDR,admm,6,22,1.0148459166591743,1.0299122345598
S3_Carbon_NoDR,admm,6,23,1.0142338030995393,1.0286702073497551
S3_Carbon_NoDR,admm,6,24,1.0078149178843538,1.015690908710247
S3_Carbon_NoDR,admm,7,1,1.0237116537786535,1.0479855500822257
S3_Carbon_NoDR,admm,7,2,1.0237671929759617,1.0480992654138803
S3_Carbon_NoDR,admm,7,3,1.0070804715739692,1.0142110762256482
S3_Carbon_NoDR,admm,7,4,1.001791733310129,1.0035866769285127
S3_Carbon_NoDR,admm,7,5,1.0025864476172144,1.0051795849457055
S3_Carbon_NoDR,admm,7,6,1.0177180811880269,1.0357500927770393
S3_Carbon_NoDR,admm,7,7,1.0093713974886123,1.018830618068114
S3_Carbon_NoDR,admm,7,8,1.0084286421711284,1.0169283263511055
S3_Carbon_NoDR,admm,7,9,1.005726381275612,1.011485553993738
S3_Carbon_NoDR,admm,7,10,1.0034405549504684,1.006892947319304
S3_Carbon_NoDR,admm,7,11,1.001880869164253,1.003765275997319
S3_Carbon_NoDR,admm,7,12,1.0017168865138257,1.003436720726953
S3_Carbon_NoDR,admm,7,13,1.0015961971698708,1.0031949421851467
S3_Carbon_NoDR,admm,7,14,1.0017651638441283,1.003533443491653
S3_Carbon_NoDR,admm,7,15,1.0022612812457483,1.004527675884369
S3_Carbon_NoDR,admm,7,16,1.0006718980096732,1.0013442474662817
